Unnamed: 0,id,doy,dem,slope,lst,pop,wv,landcover,avp,dpt,mr,rh,sh,vpd,AVP,DPT,MR,RH,SH,VPD,year,month,day
128112,58034,359,37.732178,0.05883789,4.6000977,5.3911133,0.7895,13,6.84331778,1.567469533,4.229447,73.2,4.211634,2.509950119,5.852145034,-0.597232682,3.57498,69,3.562245,2.62922458,2007,12,26
99996,54852,165,42.86255,0.72924805,28.350098,43.55542,2.3215,13,17.4035668,15.32783915,10.870169,60.5,10.753279,11.36493498,16.40789868,14.41381795,10.333437,55,10.227749,13.42464437,2007,6,15
119785,58001,23,57.656006,0.030029297,0.89990234,18.196533,0.45,12,5.362801074,-1.788794581,3.309559,68.2,3.298642,2.49825439,4.467115207,-4.244998707,2.724914,71,2.717509,1.824596352,2007,1,24
110906,54932,290,176.53857,0.8757324,12.550049,4.632324,0.622,12,10.67258508,7.931757863,6.621282,67.3,6.577729,5.175287056,9.989338444,6.963426374,6.28147,59,6.242259,6.941743664,2007,10,18
99148,54849,360,75.00879,1.0861816,-7.3999023,1.9338379,0.31066668,12,6.893908315,1.670323308,4.260928,91.9,4.24285,0.604723429,6.157362377,0.101941257,3.767372,86,3.753233,1.002361317,2007,12,27
94712,54831,242,107.54346,0.9716797,22.050049,5.234375,0.414,12,22.57269004,19.44139442,14.172338,91.9,13.974289,1.987107383,20.84273659,18.16636066,13.276113,92,13.102167,1.812411878,2007,8,31
26305,53899,2,49.066406,0.04345703,-3.1499023,4.057617,0.4245,12,3.230480225,-8.480689112,1.989426,60,1.985476,2.151841247,3.669310985,-6.834114518,2.227993,91,2.22304,0.362898889,2007,1,3
12642,53698,286,104.44702,0.38964844,16.699951,30.15503,0.732,13,7.505139764,2.862856801,4.641532,52.5,4.620088,6.799702274,8.909777844,5.306970389,5.485171,54,5.455248,7.589810756,2007,10,14
42268,54434,55,117.69531,0.9355469,3.6499023,2.258789,0.315,12,6.740846274,1.35705719,4.165691,89.3,4.14841,0.806572002,6.91807933,1.719228623,4.299906,81,4.281496,1.622759349,2007,2,25
56032,54539,108,9.6604,0.045166016,13.550049,22.002197,0.688,13,12.46227521,10.23037491,7.745434,67.9,7.685903,5.893708624,12.85563042,10.69620559,8.086021,74,8.021162,4.51684312,2007,4,19
113388,57079,6,109.28711,0.033691406,0,4.013916,0.307,12,1.992763929,-14.52301699,1.225701,32.6,1.224201,4.114035197,2.026838085,-14.31623028,1.237403,37,1.235873,3.451102685,2007,1,7
45502,54502,45,33.49292,0.115722656,2.6999512,11.543213,0.409,13,3.391608433,-7.854190572,2.088986,53.5,2.084632,2.953401258,2.632933869,-11.0773062,1.614093,45,1.611492,3.218030285,2007,2,15
101916,54902,15,51.110107,0.018554688,-3.3500977,5.5217285,0.527,12,4.089793162,-5.413334274,2.520761,66.6,2.514422,2.04731816,4.070686854,-5.475009958,2.486518,80,2.48035,1.017671713,2007,1,16
115132,57085,248,251.26562,0.5605469,20.699951,20.474854,1.9065,13,16.27848483,14.29145393,10.155975,62.8,10.053868,9.659484403,15.50677783,13.54348839,10.004998,62,9.90589,9.504154155,2007,9,6
32760,53996,8,58.743652,0.018310547,0.19995117,6.6882324,0.3215,12,2.858194975,-10.0420447,1.759513,50.9,1.756422,2.761958339,3.1679764,-8.731232838,1.938914,60,1.935162,2.111984267,2007,1,9
3933,53499,253,756.56055,0.5402832,23.199951,14.491943,0.281,13,8.962254872,5.391491191,5.550722,34.3,5.520082,17.14079466,10.89824645,8.239560452,7.394316,42,7.340041,15.04995939,2007,9,11
60538,54608,14,28.51538,0.051757812,-5.300049,42.425293,0.1875,13,3.616498717,-7.022689565,2.227999,63.1,2.223046,2.111221761,3.752456357,-6.542069163,2.286029,68,2.280815,1.765861815,2007,1,15
9704,53689,268,44.15503,0.009033203,17.300049,4.1828613,0.782,13,18.31857796,16.1281175,11.452202,77.3,11.322534,5.372534297,20.11611222,17.60290225,12.668917,78,12.510423,5.673775242,2007,9,26
63459,54616,291,9.847656,0.01171875,11.5,1.4733887,0.68366665,12,5.136989595,-2.371530914,3.169493,38.3,3.159479,8.263683928,6.80630187,1.491786136,4.169548,54,4.152235,5.797960852,2007,10,19
114151,57082,328,420.93652,2.2739258,8.550049,39.736816,0.941,12,4.137559978,-5.260255559,2.550323,36.3,2.543835,7.248399659,6.326131451,0.475453238,4.07284,59,4.056319,4.396125246,2007,11,25
26963,53974,240,68.257324,0.017578125,25.75,4.9277344,1.43,12,18.70758834,16.4577404,11.699974,73.4,11.564667,6.785268041,15.88051829,13.90972585,10.009132,59,9.909942,11.0356144,2007,8,29
57586,54596,227,48.02466,0.104003906,26.550049,2.3669434,1.5066667,13,22.95223047,19.70960388,14.416156,68.1,14.211284,10.7312649,25.45290463,21.38534382,16.141718,78,15.885302,7.179024383,2007,8,16
11864,53695,263,76.89526,0.057128906,26,20.36621,1.452,13,16.90145864,14.87282715,10.551235,67.3,10.441069,8.23017194,16.58664123,14.58143415,10.394211,62,10.287283,10.16600591,2007,9,21
85503,54804,347,46.216797,0.041015625,2.25,8.831543,0.4805,12,3.613800666,-7.032389069,2.226331,48.7,2.221385,3.810115548,4.435592171,-4.339177537,2.733752,68,2.726299,2.087337492,2007,12,14
53986,54530,234,1.4177246,0.013183594,28.449951,13.173584,2.4405,13,20.50274783,17.90490239,12.845877,59.7,12.682953,13.86612144,22.50525671,19.39332778,14.156219,65,13.958617,12.11821515,2007,8,23
122794,58011,71,45.74243,0.031982422,5.050049,78.46167,0.1525,13,8.461992205,4.567281977,5.238278,67.5,5.210982,4.076602477,7.458042035,2.77408687,4.615408,65,4.594204,4.015868788,2007,3,13
109667,54923,141,198.37402,0.41455078,23.800049,49.9834,0.4315,13,22.05240745,19.06722031,13.838409,74.2,13.649521,7.66747018,21.65442109,18.77573009,14.056737,85,13.861884,3.821368428,2007,5,22
3188,53492,228,921.5332,0.64819336,26.649902,26.481445,2.181,13,16.74903679,14.73234838,10.454481,57.1,10.346316,12.57157034,18.24633234,16.06622444,12.776386,59,12.615209,12.67965468,2007,8,17
44266,54454,256,40.7854,1.1843262,19.300049,0.9226074,0.703,12,18.17867645,16.0080677,11.363142,82.7,11.235472,3.802579753,21.29583956,18.50904357,13.384517,94,13.207737,1.359308908,2007,9,14
115055,57085,192,251.26562,0.5605469,26.649902,20.474854,1.0585,13,28.52716507,23.25795326,18.019179,83.1,17.700235,5.789265146,25.12634202,21.17493432,16.525607,73,16.256951,9.293304583,2007,7,12
33480,53998,282,63.770752,0.005371094,13.550049,15.714844,0.794,13,8.676360098,4.925604121,5.372126,49.8,5.34342,8.743757028,9.027083415,5.495303448,5.581239,58,5.550261,6.536853507,2007,10,10
85967,54805,112,41.52124,0.020751953,12.649902,2.2387695,1.088,12,7.279937688,2.433843867,4.501249,42.9,4.481078,9.686510179,7.878123358,3.548943657,4.867239,49,4.843664,8.199679414,2007,4,23
71835,54706,289,34.231445,0.048339844,21.800049,42.43164,1.7935,13,12.18011058,9.88816541,7.567932,50.4,7.511089,11.98732593,12.56200191,10.34969011,7.782541,45,7.72244,15.35355789,2008,10,16
101685,54902,360,51.110107,0.018554688,-4.6499023,5.8063965,0.2755,12,2.492608716,-11.76290932,1.533902,41.7,1.531553,3.489135381,2.201277029,-13.3039063,1.339395,42,1.337604,3.039858755,2008,12,26
25004,53895,120,113.46631,0.91430664,24.699951,3.361084,1.5725,12,14.35725255,12.36615715,8.94011,45.1,8.860893,17.49532028,20.15087825,17.63026562,12.865835,64,12.702408,11.33486902,2008,4,30
23643,53891,205,45.71704,0.07006836,28.550049,10.099121,2.8163333,12,23.67121364,20.20718854,14.878547,68.7,14.660422,10.76632169,25.69898454,21.54233871,16.415714,76,16.150591,8.115468803,2008,7,24
105530,54913,284,66.58374,0.15185547,10.949951,21.518799,0.1995,12,9.171765134,5.72463061,5.681667,54.7,5.649568,7.607356918,9.325125608,5.964248047,5.743803,58,5.711001,6.752677164,2008,10,11
59070,54604,122,31.98169,0.06347656,22.100098,38.628906,0.451,13,21.36667427,18.56203613,13.398825,67.3,13.22167,10.37513682,21.65536547,18.77642732,13.796734,79,13.608975,5.756489556,2008,5,2
119326,57191,132,66.22925,0.011230469,16.100098,6.36499,1.291,12,9.242060059,5.834898885,5.725613,52.2,5.693017,8.458884823,10.87261325,8.204881574,6.769701,61,6.72418,6.951342899,2008,5,12
6701,53596,95,54.567383,0.111328125,9.100098,12.527588,0.61,13,7.901442632,3.590876516,4.888551,41.8,4.864769,10.99047056,10.09824628,7.121621462,6.300958,62,6.261505,6.189247719,2008,4,5
38553,54421,352,267.21875,0.7246094,-4.550049,0.49389648,0.2595,10,1.315050442,-19.47833544,0.808314,30.7,0.807661,2.972674426,1.543473937,-17.59452544,0.971599,41,0.970656,2.221096642,2008,12,18
106999,54917,328,38.137207,0.02319336,7.050049,4.3095703,0.8315,12,6.668206275,1.206176376,4.120504,65.6,4.103595,3.5002111,9.244759282,5.839118225,5.681471,88,5.649375,1.260648993,2008,11,24
89969,54818,131,97.03003,1.875,14.75,2.6965332,0.866,12,11.37709226,8.874496078,7.063322,77,7.013782,3.40469773,12.2156205,9.931614203,7.618438,75,7.560837,4.0718735,2008,5,11
128139,58035,340,28.898438,0.022216797,1.25,33.884277,0.3155,13,2.761221278,-10.47846514,1.699652,46.8,1.696768,3.142196184,2.446758701,-11.99439927,1.480428,46,1.478239,2.872281954,2008,12,6
29732,53986,168,76.31445,0.036376953,24.5,85.468506,0.68,13,15.84065507,13.87102661,9.878479,61,9.781849,10.12233574,16.56248126,14.55887128,10.470597,70,10.3621,7.098206256,2008,6,17
102953,54905,229,46.815918,0.032470703,22.199951,15.62207,1.006,13,22.68662149,19.52231941,14.245508,85.9,14.045424,3.728354508,22.8983082,19.67173702,14.590755,95,14.380927,1.205174116,2008,8,17
27876,53981,114,1325.623,1.4624023,14.800049,16.45166,0.447,12,3.569649332,-7.192036057,2.199034,26.2,2.194209,10.07229691,3.778829861,-6.45063574,2.715182,31,2.70783,8.410943884,2008,4,24
61236,54610,123,10.511475,0.01586914,22.199951,7.984375,0.412,13,12.43871404,10.20206286,7.730608,57.7,7.671305,9.127644551,17.76079814,15.64458382,11.191737,76,11.067869,5.608673096,2008,5,3
31103,53991,67,83.21777,0.7980957,10.449951,16.674072,0.633,13,6.38336349,0.600111898,3.943374,51.6,3.927885,5.989458104,5.532592665,-1.364802643,3.413229,46,3.401619,6.494782694,2008,3,8
90338,54819,140,117.802734,0.095214844,20.199951,5.768799,1.5665,12,14.71473955,12.74092573,9.165994,56.9,9.082741,11.13492736,16.24829592,14.26278644,10.365593,60,10.25925,10.83219728,2008,5,20
61259,54610,175,10.511475,0.01586914,23.399902,7.984375,1.517,13,22.62631967,19.47953186,14.206778,62.2,14.007773,13.72180524,21.64819092,18.77112976,13.730179,70,13.544215,9.277796107,2008,6,24
19332,53798,202,139.85156,1.1394043,23.949951,2.1206055,1.443,12,22.82833192,19.62247938,14.336543,70,14.133911,9.77910711,22.55442852,19.42839003,14.43309,64,14.22774,12.68686604,2008,7,21
63436,54616,198,9.847656,0.01171875,24.550049,1.5754395,1.2895,12,26.92283179,22.3040863,16.978141,72.7,16.694696,10.11875992,29.52299316,23.826646,18.887935,79,18.537794,7.847884257,2008,7,17
44103,54454,194,40.7854,1.1843262,25.600098,1.0515137,3.0065,10,27.28751447,22.52520142,17.214483,81.8,16.923159,6.091120727,29.84332878,24.00601178,19.061903,92,18.705344,2.595072068,2008,7,13
54467,54532,191,33.699707,0.122802734,27.800049,2.036621,2.4426668,12,27.99025855,22.94408506,17.670407,81.1,17.363586,6.505049624,28.06959203,22.99079267,17.951566,84,17.634991,5.346588958,2008,7,10
59958,54607,288,47.599365,0.052978516,18.800049,5.657959,0.989,12,11.79214024,9.406031545,7.324034,54.4,7.270782,9.895863663,13.24160466,11.14123403,8.224708,63,8.157614,7.776815437,2008,10,15
97352,54843,333,26.522705,0.18139648,6.1000977,3.918457,0.545,12,3.887232577,-6.080683136,2.395431,46.7,2.389706,4.436392852,3.829348764,-6.277067787,2.335335,43,2.329894,5.076113478,2008,11,29
76884,54724,296,16.6958,0.05053711,10.550049,4.7749023,0.513,12,5.165671046,-2.296268209,3.18728,38.4,3.177154,8.303500267,9.206247085,5.778813807,5.683419,67,5.651301,4.534420206,2008,10,23
101191,54900,257,54.779053,0.025390625,26.75,23.068115,2.403,13,17.7833257,15.66436984,11.111601,64,10.98949,10.02246555,19.70055058,17.27256737,12.386937,75,12.235378,6.566850195,2008,9,14
30082,53987,126,96.91138,0.14746094,22.699951,2.512207,1.6256666,12,17.86335874,15.73448524,11.162506,60.2,11.03928,11.82644248,18.59033227,16.35902448,11.893143,67,11.753359,9.15643231,2008,5,6
4002,53580,29,1025.9761,0.5148926,-14.949951,59.041992,0.188,13,0.87383508,-24.14648539,0.536881,42.9,0.536593,1.164094799,1.178495435,-20.74986791,0.809198,61,0.808544,0.753464295,2008,1,30
112499,54940,146,137.65991,1.1921387,24.149902,50.35962,0.573,13,21.2029936,18.43934911,13.293989,78.6,13.119578,5.76802313,21.39358963,18.5821315,13.730351,79,13.544382,5.686903573,2008,5,26
31149,53991,144,83.21777,0.7980957,26.399902,16.674072,2.246,13,15.82232966,13.85320752,9.86687,43.8,9.770466,20.34254328,21.12031784,18.37706292,13.484375,61,13.304966,13.50315403,2008,5,24
113364,57081,25,135.41992,0.19970703,-3.0500488,3.5578613,0.5015,12,2.051969824,-14.16569366,1.262191,44.1,1.2606,2.606265138,2.644525794,-11.02213837,1.617074,59,1.614463,1.837721314,2008,1,26
8194,53682,200,106.23462,0.54125977,24.100098,11.188477,3.8205,13,21.98451362,19.01782252,13.794859,71.9,13.60715,8.572435138,25.81066205,21.61315266,16.555258,86,16.285645,4.201735683,2008,7,19
47661,54511,156,35.55298,0.05883789,21.5,28.9375,0.735,13,13.70106935,11.65632401,8.525911,46.9,8.453834,15.50584115,17.78772627,15.66823229,11.22038,72,11.09588,6.917449103,2008,6,5
33886,54304,346,1248.3008,2.0854492,-17,3.5690918,0.3145,10,1.531225694,-17.68898366,0.94139,65.9,0.940505,0.793849658,1.911081287,-15.03189358,1.35505,71,1.353217,0.780582497,2008,12,12
44852,54499,228,76.10254,0.6022949,24.649902,61.511475,0.759,13,16.77193611,14.75352503,10.469015,58.5,10.360551,11.89362883,18.52872408,16.30693801,11.764647,61,11.62785,11.84623343,2008,8,16
19669,53799,178,29.718506,0.029296875,25.5,3.987793,0.6745,12,23.40293626,20.0230938,14.705935,65.6,14.492805,12.25365373,25.09673383,21.15573891,16.00632,76,15.754154,7.925284367,2008,6,27
127104,58030,60,44.485596,0.5197754,6.6000977,13.306641,0.4535,12,4.480194384,-4.206096395,2.762455,38.7,2.754845,7.109507877,4.857935752,-3.123942568,3.003045,45,2.994054,5.93747703,2008,3,1
3398,53498,58,612.68994,0.94970703,3.1499023,16.607422,0.346,13,1.687342463,-16.53252258,1.03753,25.2,1.036455,5.005204745,1.424845293,-18.53910514,0.9414,24,0.940515,4.512010093,2008,2,28
127869,58034,94,37.732178,0.05883789,13.649902,5.072998,0.7985,13,7.886472744,3.563970184,4.879216,43.9,4.855525,10.06797053,8.217663548,4.148952129,5.095942,47,5.070105,9.26672698,2008,4,4
33561,53998,45,63.770752,0.005371094,3.0500488,14.004883,0.39333335,13,3.959403719,-5.83943723,2.440079,55.1,2.43414,3.232567487,2.819195341,-10.2159476,1.722483,38,1.719521,4.599739766,2008,2,15
110449,54929,216,109.49658,1.5205078,24.850098,72.309326,0.301,13,21.8293173,18.90440076,13.695332,69.1,13.510304,9.780719417,21.86339244,18.92936433,13.972321,67,13.779785,10.76853657,2008,8,4
14525,53783,74,949.46265,2.9453125,9.800049,4.580078,0.302,12,4.003809577,-5.692938868,2.467554,43.4,2.46148,5.22104971,3.161239649,-8.758499089,2.15205,27,2.147429,8.547055346,2008,3,15
85418,54804,255,46.216797,0.041015625,23.850098,12.963867,1.7,12,15.73140755,13.76452789,9.809276,59.2,9.713989,10.83852909,16.47018028,14.47240427,10.352349,59,10.246276,11.44537952,2008,9,12
123255,58013,137,37.559814,0.031982422,19.899902,10.841797,2.7335,12,20.51282595,17.91270727,12.852322,81.5,12.689236,4.654349905,19.99328498,17.50589451,12.672107,78,12.513534,5.639131661,2008,5,17
7397,53680,107,101.572754,0.33740234,16.100098,17.363525,1.1265,13,10.05677504,7.061560567,6.235403,42.6,6.196764,13.53772406,10.60553222,7.839189974,6.660299,44,6.616233,13.4979501,2008,4,17
108692,54921,247,40.543457,0.022705078,25.350098,22.684082,1.6315,13,21.23522657,18.46357498,13.314631,74.3,13.139681,7.36318124,20.55262073,17.94349294,12.975839,71,12.809623,8.394732409,2008,9,4
7611,53681,298,1087.293,0.65893555,6.449951,3.5671387,0.3585,12,3.269833092,-8.325151189,2.013739,47.5,2.009692,3.616508913,3.977876458,-5.778317591,2.780778,54,2.773067,3.388561428,2008,10,25
37995,54419,154,64.87891,2.5368652,17.25,0.5253906,0.587,10,12.22293913,9.940555191,7.594868,60.7,7.537621,7.92978501,14.46107624,12.47583927,9.098636,71,9.016597,5.906636776,2008,6,3
79704,54731,252,11.690186,0.015136719,22.949951,3.927246,3.3985,13,20.74071149,18.08829714,12.998087,64.1,12.831305,11.60417412,21.1558866,18.40388588,13.278576,68,13.104566,9.955711341,2008,9,9
91696,54823,69,121.374756,1.5161133,17.649902,173.2273,0.6665,13,7.348454221,2.565598424,4.543922,44.5,4.523369,9.157894925,7.449416457,2.757775599,4.696002,41,4.674053,10.71989197,2008,3,10
40405,54429,77,54.33374,0.1953125,5.949951,35.003662,0.1,13,2.912241316,-9.80451177,1.79288,35.7,1.789671,5.253728578,4.076487054,-5.456259585,2.51952,37,2.513188,6.941045525,2008,3,18
55489,54535,138,3.8686523,0.032470703,18.5,2.6904297,0.68,12,7.132852724,2.147254562,4.40966,36.1,4.3903,12.64456068,12.7103734,10.52566801,7.951673,64,7.888943,7.149585038,2008,5,18
109164,54923,356,198.37402,0.41455078,-3.3000488,54.142334,0.158,13,0.813495027,-24.94373296,0.499778,21.8,0.499529,2.912219603,0.780202202,-25.40665534,0.479262,24,0.479033,2.470640307,2008,12,22
28456,53983,14,72.42969,0.048828125,-4,69.03906,0.3385,13,2.92658769,-9.742119853,1.801737,49.4,1.798497,2.995654493,2.548030567,-11.48811156,1.555475,56,1.553059,2.002024017,2009,1,15
85706,54805,83,41.52124,0.020751953,9.5,3.1530762,0.5975,12,5.273689084,-2.016109212,3.254277,43.6,3.243722,6.833347064,5.482400115,-1.488923767,3.3754,54,3.364045,4.67019269,2009,3,25
57057,54594,143,39.396973,0.10546875,22.5,138.69312,0.555,13,10.27989949,7.382160441,6.375163,28.9,6.334777,25.22947947,16.80026289,14.77968568,10.577247,54,10.46654,14.31133505,2009,5,24
89490,54817,28,44.358154,0.010253906,5.449951,5.7575684,0.6135,12,5.238615654,-2.106513723,3.232522,66.3,3.222106,2.661192227,4.408340387,-4.421076181,2.70883,59,2.701512,3.063422981,2009,1,29
92380,54825,292,192.34253,1.1188965,14.75,42.175293,0.832,13,7.877433311,3.547701136,4.87358,45.7,4.849943,9.357777318,5.347186846,-1.828381232,3.37078,30,3.359456,12.47676931,2009,10,20
118712,57098,124,61.12671,0.045654297,19.699951,12.933838,1.3085,13,12.02892768,9.701922989,7.472868,50.3,7.417439,11.89924906,12.61619922,10.414183,7.88408,55,7.822408,10.32234482,2009,5,5
82442,54752,342,20.962158,0.9589844,1.8000488,15.009033,0.38833332,13,9.052024434,5.535066859,5.606822,88.7,5.575561,1.158507879,8.606760422,4.810133185,5.309644,94,5.2816,0.549367687,2009,12,9
28277,53982,105,100.660645,0.3388672,16.350098,22.149902,1.374,13,5.743788807,-0.853245799,3.546019,38.8,3.53349,9.049121079,7.126757208,2.135265095,4.460852,47,4.441041,8.036556001,2009,4,16
70843,54702,269,24.33545,0.044677734,22.949951,62.384766,2.3425,13,20.15065781,17.63009224,12.620801,80,12.463502,5.043183806,22.50983879,19.3965979,14.129159,90,13.932307,2.501093199,2009,9,27
130173,58047,198,5.0424805,0.041992188,25.899902,9.2146,0.2645,12,30.43494814,24.33289108,19.261546,81.8,18.89755,6.753616322,31.94628483,25.14334204,20.506274,77,20.094217,9.542396768,2009,7,18
73499,54710,34,20.150635,0.030761719,0.60009766,25.118408,0.77533334,13,5.552707994,-1.315339788,3.427403,70.5,3.415696,2.328918721,4.152639743,-5.212255647,2.548295,58,2.541817,3.007083952,2009,2,4
363,53483,11,1283.5996,0.70288086,-13,15.175293,0.18,13,1.023451618,-22.36473694,0.628898,49.1,0.628502,1.061328854,1.266398229,-19.91718277,0.892298,73,0.891503,0.468393865,2009,1,12
116894,57091,119,75.305176,0.004882813,19.699951,22.749512,1.5155,13,16.60150289,14.59529902,10.360859,67.3,10.254613,8.053027861,15.51969131,13.5562716,9.745557,66,9.651498,7.994992492,2009,4,30
103445,54906,246,53.30542,0.03540039,26.300049,62.454834,3.527,13,26.62825741,22.12355448,16.787362,77,16.510199,7.967571729,29.7738367,23.96724472,19.029838,94,18.674466,1.900457662,2009,9,4
94531,54832,288,20.955078,0.06274414,15.050049,33.0813,1.0265,13,5.422283835,-1.638919576,3.346465,27.3,3.335304,14.46725099,7.10152467,2.08553756,4.421363,34,4.401901,13.78531259,2009,10,16
59934,54606,141,20.670898,0.08276367,26.300049,6.7492676,1.224,13,9.701717631,6.538193003,6.013132,38.7,5.97719,15.34792405,13.70277724,11.65821008,8.5441,59,8.471717,9.522268931,2009,5,22
74568,54713,58,16.296387,0.051757812,3.1499023,25.476807,0.45,13,5.160272489,-2.310406113,3.183932,62.6,3.173827,3.087270478,5.540846189,-1.344488255,3.37285,90,3.361512,0.615649577,2009,2,28
77127,54724,115,16.6958,0.05053711,16,4.9240723,0.712,12,5.434243146,-1.608962758,3.353886,33.1,3.342675,10.96418031,5.986571487,-0.2854045,3.677087,40,3.663616,8.979857231,2009,4,26
113759,57081,200,135.41992,0.19970703,29.199951,3.1657715,3.866,12,34.84860323,26.60985654,22.154334,80.4,21.674157,8.476959153,31.47199912,24.89268789,20.52219,70,20.109499,13.48799962,2009,7,20
81783,54744,90,10.393311,0.06591797,10.949951,13.679443,0.40566668,13,3.600682118,-7.079642359,2.21822,38.5,2.21331,5.740199404,4.612720855,-3.817505452,2.8004,48,2.792579,4.997114259,2009,4,1
83787,54800,284,35.574707,0.026123047,16.300049,3.6120605,1.996,12,13.61035021,11.55584106,8.46869,68.8,8.397573,6.181230439,13.89039849,11.86415496,8.624666,75,8.550918,4.630132831,2009,10,12
16539,53789,187,54.508545,0.059814453,28.75,8.42334,2.351,13,22.9972954,19.74119085,14.445119,50.2,14.239428,22.84261976,25.01756314,21.10431373,15.984031,61,15.732562,15.99483545,2009,7,7
53133,54528,168,5.4902344,0.068115234,27.25,75.65112,2.3053334,13,25.53278055,21.43644867,16.078883,75.3,15.824444,8.387399452,25.96615298,21.71130233,16.494342,86,16.226693,4.22704816,2009,6,18
119355,57191,80,66.22925,0.011230469,6.75,5.689209,0.8585,12,5.693945628,-0.972451909,3.515074,41.4,3.502762,8.068236361,8.699686607,4.964121219,5.40932,57,5.380216,6.562921476,2009,3,22
8803,53687,51,714.1533,1.5583496,-1.9499512,22.03247,0.0855,13,3.066397286,-9.14796168,1.888072,37.9,1.884514,5.014982467,2.953849645,-9.62430601,1.999688,44,1.995697,3.759445003,2009,2,21
12809,53698,82,104.44702,0.38964844,10.949951,27.499756,0.38233334,13,2.863797087,-10.01723836,1.762971,33.9,1.759869,5.58952319,6.546030328,0.949087169,4.041311,71,4.025044,2.673730697,2009,3,24
71089,54703,123,20.423828,0.028564453,21.899902,21.810059,1.1113334,13,9.181822421,5.740452703,5.687954,30.4,5.655784,20.99899066,13.07658368,10.95238333,8.155888,46,8.089908,15.35077214,2009,5,4
95373,54834,60,44.17212,0.14135742,0.19995117,3.1088867,0.256,12,2.884824199,-9.92451388,1.775953,45.8,1.772804,3.409183487,2.121757553,-13.75614749,1.288516,36,1.286857,3.772013427,2009,3,2
39878,54425,196,606.5337,4.4035645,21,12.18335,0.691,12,20.42751809,17.84653498,12.797772,71.5,12.636059,8.131091048,22.85293074,19.63981004,15.543641,78,15.305735,6.445698415,2009,7,16
51051,54521,214,13.358887,0.05419922,24.350098,1.5344238,1.012,12,26.46216933,22.02099317,16.679846,77.7,16.406193,7.57321248,27.65050589,22.74273419,17.574773,78,17.271235,7.798860635,2009,8,3
375,53483,22,1283.5996,0.70288086,-14.100098,15.175293,0.093666665,13,0.372090525,-33.29569728,0.228498,29.9,0.228446,0.873511136,0.664565194,-27.16575745,0.470006,64,0.469785,0.373817921,2009,1,23
73194,54709,112,26.324219,0.007324219,17.100098,11.00415,0.5985,12,11.04382303,8.435154215,6.854136,58.2,6.807477,7.937568307,11.08327814,8.487773142,6.89749,61,6.85024,7.086030288,2009,4,23
38620,54421,345,267.21875,0.7246094,-9.75,0.845459,0.1875,10,1.206857596,-20.47528559,0.741733,26.8,0.741183,3.302128882,1.392570299,-18.80827278,0.8725,33,0.871739,2.827339699,2009,12,12
28036,53981,228,1325.623,1.4624023,20.5,14.902344,1.0815,12,20.88171002,18.19609222,13.08831,94.2,12.919219,1.281998496,19.46610276,17.08349058,14.273577,87,14.072709,2.908727999,2009,8,17
66850,54627,230,9.680908,0.012695313,24.25,8.489014,1.3165,12,27.12676551,22.42805697,17.110284,85.2,16.822447,4.698501905,29.08042988,23.57601645,18.554362,86,18.216369,4.734023468,2009,8,19
65216,54621,361,38.48828,0.06323242,-4.699951,11.32251,0.367,13,2.122664005,-13.75090764,1.305767,46.3,1.304064,2.459830448,1.732546471,-16.21555264,1.066113,42,1.064977,2.392564175,2009,12,28
89316,54816,94,62.249756,0.7685547,17,1.5678711,1.056,12,8.917543286,5.31950531,5.522785,53.8,5.492451,7.649438952,9.462817012,6.176433558,5.849106,62,5.815093,5.799791072,2009,4,5
382,53483,2,1283.5996,0.70288086,-13.100098,15.175293,0.14866666,13,1.258604425,-19.98888308,0.773576,60.1,0.772978,0.834138685,1.590846735,-17.23539142,1.129121,81,1.127847,0.37316158,2009,1,3
6537,53596,286,54.567383,0.111328125,18.050049,11.1521,0.815,13,6.046574445,-0.148216629,3.734071,31.8,3.72018,12.96255155,8.457981745,4.560502189,5.231097,49,5.203875,8.803205489,2009,10,14
45819,54503,358,15.345703,0.04711914,-8.800049,2.072754,0.15,12,0.695213055,-26.67424304,0.427061,19.5,0.426879,2.865369087,0.483865185,-30.56316082,0.29329,12,0.293204,3.548344689,2009,12,25
18870,53797,354,164.07837,0.810791,-1.3000488,1.1381836,0.181,12,2.447635066,-11.98993848,1.506159,46.4,1.503894,2.825349245,2.62640961,-11.10845155,1.615497,52,1.612891,2.424378102,2009,12,21
85609,54805,321,41.52124,0.020751953,-4.1000977,3.1530762,0.3365,12,3.383560237,-7.884848022,2.084013,63,2.079679,1.986173345,3.358893221,-7.979216626,2.039487,68,2.035336,1.580655633,2009,11,18
9609,53689,137,44.15503,0.009033203,22.449951,4.5393066,0.82166666,13,9.269143001,5.877184804,5.742547,29.2,5.709758,22.49651161,14.10582694,12.09762081,8.88901,47,8.810692,15.9065708,2009,5,18
114848,57085,222,251.26562,0.5605469,26.300049,28.621582,2.2055,13,20.58173802,17.96598523,12.896394,58.3,12.732195,14.7186483,24.39073981,20.6920457,15.965229,68,15.714346,11.47799521,2009,8,11
24581,53894,331,172.66138,3.7714844,-8.199951,25.00293,0.2415,13,4.519810628,-4.088875834,2.786991,77.3,2.779246,1.327068456,4.731551729,-3.477418392,2.904634,68,2.896221,2.226612578,2009,11,28
